DEPARTAME_NOMBRE,MUNICIPIO_NOMBRE,TotalPersonasSencibilizadas,COD DANE INST EDUC,MUNICIPIO_COD,FECHA DE CARGUE,ID INDICADOR,INVERSION_TOTAL,FECHA VIGENCIA,META_NACIONAL
VALLE DEL CAUCA,CALI,2,376001041405,76001,2014-12-31,2344,236726.26,2014-12-31,18300
PUTUMAYO,MOCOA,12,186001001783,86001,2015-12-31,3101,890846.55,2015-12-31,34000
CALDAS,MANIZALES,55,117001000165,17001,2014-12-31,2344,6509972.23,2014-12-31,18300
CALDAS,MANIZALES,94,317001000075,17001,2016-12-31,3979,8322982.31,2016-12-31,48000
MAGDALENA,TENERIFE,35,147798000081,47798,2016-12-31,3979,3098982.77,2016-12-31,48000
GUAINIA,INIRIDA,5,194001001085,94001,2015-12-31,3101,371186.06,2015-12-31,34000
CALDAS,MANIZALES,16,117001006210,17001,2014-12-31,2344,1893810.1,2014-12-31,18300
VALLE DEL CAUCA,CALI,16,376001021966,76001,2016-12-31,3979,1416677.84,2016-12-31,48000
ATLANTICO,BARRANQUILLA,30,108001003645,8001,2014-12-31,2344,3550893.94,2014-12-31,18300
CAUCA,SILVIA,49,119743000401,19743,2016-12-31,3979,4338575.88,2016-12-31,48000
ATLANTICO,SOLEDAD,12,108758000228,8758,2016-12-31,3979,1062508.38,2016-12-31,48000
ATLANTICO,BARRANQUILLA,8,308001018021,8001,2015-12-31,3101,593897.7,2015-12-31,34000
HUILA,NEIVA,7,341001005440,41001,2016-12-31,3979,619796.55,2016-12-31,48000
CAUCA,SILVIA,7,219743000171,19743,2015-12-31,3101,519660.48,2015-12-31,34000
ATLANTICO,BARRANQUILLA,24,108001075964,8001,2015-12-31,3101,1781693.1,2015-12-31,34000
AMAZONAS,LETICIA,8,191001000012,91001,2014-12-31,2344,946905.05,2014-12-31,18300
TOLIMA,IBAGUE,38,173001005733,73001,2016-12-31,3979,3364609.87,2016-12-31,48000
SUCRE,SAMPUES,26,170670000128,70670,2014-12-31,2344,3077441.42,2014-12-31,18300
BOYACA,CHIQUIZA,12,215232000020,15232,2016-12-31,3979,1062508.38,2016-12-31,48000
TOLIMA,IBAGUE,21,373001000650,73001,2015-12-31,3101,1558981.46,2015-12-31,34000
CUNDINAMARCA,MADRID,30,125430000842,25430,2015-12-31,3101,2227116.37,2015-12-31,34000
QUINDIO,SALENTO,15,463690000443,63690,2015-12-31,3101,1113558.18,2015-12-31,34000
BOGOTA,"BOGOTA, D.C.",90,311001009236,11001,2015-12-31,3101,6681349.13,2015-12-31,34000
HUILA,PALERMO,20,141524000744,41524,2014-12-31,2344,2367262.63,2014-12-31,18300
BOLIVAR,TALAIGUA NUEVO,18,313780000285,13780,2016-12-31,3979,1593762.57,2016-12-31,48000
CALDAS,PACORA,12,117513000825,17513,2015-12-31,3101,890846.55,2015-12-31,34000
ARAUCA,ARAUCA,18,381001003414,81001,2014-12-31,2344,2130536.36,2014-12-31,18300
CHOCO,QUIBDO,10,327001003681,27001,2016-12-31,3979,885423.65,2016-12-31,48000
BOGOTA,"BOGOTA, D.C.",11,311001091609,11001,2015-12-31,3101,816609.33,2015-12-31,34000
NORTE DE SANTANDER,CUCUTA,20,154001009467,54001,2015-12-31,3101,1484744.25,2015-12-31,34000
SANTANDER,PUENTE NACIONAL,38,168572000409,68572,2016-12-31,3979,3364609.87,2016-12-31,48000
HUILA,ACEVEDO,8,241006000361,41006,2016-12-31,3979,708338.92,2016-12-31,48000
TOLIMA,IBAGUE,24,173001009259,73001,2016-12-31,3979,2125016.76,2016-12-31,48000
CASANARE,VILLANUEVA,36,185440000053,85440,2016-12-31,3979,3187525.14,2016-12-31,48000
ARAUCA,ARAUCA,7,381001003457,81001,2016-12-31,3979,619796.55,2016-12-31,48000
META,VILLAVICENCIO,27,150001000111,50001,2016-12-31,3979,2390643.85,2016-12-31,48000
SANTANDER,GUACA,8,268318000215,68318,2016-12-31,3979,708338.92,2016-12-31,48000
ATLANTICO,BARRANQUILLA,25,108001003840,8001,2015-12-31,3101,1855930.31,2015-12-31,34000
CORDOBA,SAN JOSE DE URE,18,223466003165,23682,2015-12-31,3101,1336269.82,2015-12-31,34000
MAGDALENA,SANTA MARTA,3,147001000072,47001,2016-12-31,3979,265627.09,2016-12-31,48000
LA GUAJIRA,MAICAO,2,344430003764,44430,2016-12-31,3979,177084.73,2016-12-31,48000
BOYACA,SANTA MARIA,21,315690000416,15690,2015-12-31,3101,1558981.46,2015-12-31,34000
BOYACA,TUNJA,8,315001002237,15001,2016-12-31,3979,708338.92,2016-12-31,48000
META,VILLAVICENCIO,9,350001007794,50001,2015-12-31,3101,668134.91,2015-12-31,34000
CALDAS,VILLAMARIA,27,117873000168,17873,2014-12-31,2344,3195804.55,2014-12-31,18300
GUAVIARE,SAN JOSE DEL GUAVIARE,9,295001001523,95001,2014-12-31,2344,1065268.18,2014-12-31,18300
BOYACA,DUITAMA,35,215238000927,15238,2015-12-31,3101,2598302.44,2015-12-31,34000
TOLIMA,RIOBLANCO,47,173616000022,73616,2016-12-31,3979,4161491.15,2016-12-31,48000
CORDOBA,MONTERIA,4,223001007016,23001,2016-12-31,3979,354169.46,2016-12-31,48000
QUINDIO,MONTENEGRO,44,363470000282,63470,2016-12-31,3979,3895864.06,2016-12-31,48000
GUAVIARE,SAN JOSE DEL GUAVIARE,4,295001001281,95001,2016-12-31,3979,354169.46,2016-12-31,48000
ATLANTICO,SOLEDAD,8,308758003099,8758,2015-12-31,3101,593897.7,2015-12-31,34000
QUINDIO,ARMENIA,13,163001000515,63001,2015-12-31,3101,965083.76,2015-12-31,34000
ATLANTICO,SOLEDAD,19,308758003480,8758,2015-12-31,3101,1410507.04,2015-12-31,34000
CAUCA,EL TAMBO,8,219256000239,19256,2015-12-31,3101,593897.7,2015-12-31,34000
CASANARE,YOPAL,6,285001003873,85001,2016-12-31,3979,531254.19,2016-12-31,48000
QUINDIO,ARMENIA,23,163001003535,63001,2016-12-31,3979,2036474.39,2016-12-31,48000
ATLANTICO,BARRANQUILLA,46,108001003360,8001,2015-12-31,3101,3414911.78,2015-12-31,34000
CASANARE,MONTERREY,20,185162000527,85162,2015-12-31,3101,1484744.25,2015-12-31,34000
TOLIMA,LERIDA,16,273408000137,73408,2015-12-31,3101,1187795.4,2015-12-31,34000
LA GUAJIRA,MAICAO,14,144430000570,44430,2015-12-31,3101,1039320.97,2015-12-31,34000
BOGOTA,"BOGOTA, D.C.",68,311001030308,11001,2015-12-31,3101,5048130.45,2015-12-31,34000
BOYACA,CUITIVA,17,115226000056,15226,2015-12-31,3101,1262032.61,2015-12-31,34000
BOYACA,VENTAQUEMADA,61,215861000156,15861,2014-12-31,2344,7220151.02,2014-12-31,18300
META,VILLAVICENCIO,11,350001007387,50001,2016-12-31,3979,973966.01,2016-12-31,48000
CORDOBA,LORICA,18,223417002111,23417,2015-12-31,3101,1336269.82,2015-12-31,34000
BOYACA,SOGAMOSO,21,215759001768,15759,2015-12-31,3101,1558981.46,2015-12-31,34000
BOGOTA,"BOGOTA, D.C.",41,311001030308,11001,2016-12-31,3979,3630236.96,2016-12-31,48000
BOGOTA,"BOGOTA, D.C.",30,111769003360,11001,2014-12-31,2344,3550893.94,2014-12-31,18300
ATLANTICO,BARRANQUILLA,76,308001076510,8001,2016-12-31,3979,6729219.74,2016-12-31,48000
META,VILLAVICENCIO,41,150001002611,50001,2014-12-31,2344,4852888.39,2014-12-31,18300
BOLIVAR,TALAIGUA NUEVO,28,213780000159,13780,2016-12-31,3979,2479186.22,2016-12-31,48000
ATLANTICO,SOLEDAD,6,308758004222,8758,2015-12-31,3101,445423.27,2015-12-31,34000
PUTUMAYO,VALLE DEL GUAMUEZ,8,286865001780,86865,2016-12-31,3979,708338.92,2016-12-31,48000
MAGDALENA,SANTA MARTA,22,147001052592,47001,2014-12-31,2344,2603988.89,2014-12-31,18300
ATLANTICO,SOLEDAD,30,308758001878,8758,2016-12-31,3979,2656270.95,2016-12-31,48000
CUNDINAMARCA,MOSQUERA,62,125473000137,25473,2014-12-31,2344,7338514.15,2014-12-31,18300
BOGOTA,"BOGOTA, D.C.",1,311001012598,11001,2016-12-31,3979,88542.36,2016-12-31,48000
CUNDINAMARCA,SIMIJACA,104,125745000166,25745,2016-12-31,3979,9208405.96,2016-12-31,48000
NARI�O,PASTO,26,152001001064,52001,2014-12-31,2344,3077441.42,2014-12-31,18300
CASANARE,AGUAZUL,23,285010000259,85010,2015-12-31,3101,1707455.89,2015-12-31,34000
CUNDINAMARCA,CHOCONTA,18,0,25183,2020-12-31,8046,326632.1,2020-12-31,64500
BOLIVAR,CARTAGENA,67,113001005544,13001,2018-12-31,5855,975566.18,2018-12-31,265000
NORTE DE SANTANDER,ABREGO,1359,154003000823,54003,2018-12-31,5855,19787976.75,2018-12-31,265000
CASANARE,PORE,59,185263000269,85263,2015-12-31,3101,4379995.54,2015-12-31,34000
BOYACA,TOPAGA,11,215820000087,15820,2015-12-31,3101,816609.33,2015-12-31,34000
BOYACA,PACHAVITA,14,315511000018,15511,2015-12-31,3101,1039320.97,2015-12-31,34000
CUNDINAMARCA,CHIA,11,125175000051,25175,2016-12-31,3979,973966.01,2016-12-31,48000
TOLIMA,PURIFICACION,39,273585000571,73585,2016-12-31,3979,3453152.23,2016-12-31,48000
ATLANTICO,SOLEDAD,11,308758001274,8758,2016-12-31,3979,973966.01,2016-12-31,48000
CESAR,VALLEDUPAR,27,120001001201,20001,2014-12-31,2344,3195804.55,2014-12-31,18300
ATLANTICO,BARRANQUILLA,20,308001073529,8001,2016-12-31,3979,1770847.3,2016-12-31,48000
BOGOTA,"BOGOTA, D.C.",11,111001033901,11001,2015-12-31,3101,816609.33,2015-12-31,34000
ATLANTICO,SOLEDAD,26,308758000081,8758,2016-12-31,3979,2302101.49,2016-12-31,48000
HUILA,NEIVA,9,341001060922,41001,2015-12-31,3101,668134.91,2015-12-31,34000
CUNDINAMARCA,FACATATIVA,18,225269000467,25269,2014-12-31,2344,2130536.36,2014-12-31,18300
CAQUETA,FLORENCIA,27,183001000737,18001,2015-12-31,3101,2004404.74,2015-12-31,34000
BOYACA,BERBEO,14,315090000064,15090,2015-12-31,3101,1039320.97,2015-12-31,34000
ATLANTICO,BARRANQUILLA,15,108001002223,8001,2016-12-31,3979,1328135.47,2016-12-31,48000
BOLIVAR,MAGANGUE,25,113430003096,13430,2016-12-31,3979,2213559.12,2016-12-31,48000
QUINDIO,ARMENIA,11,163001000728,63001,2015-12-31,3101,816609.33,2015-12-31,34000
ATLANTICO,BARRANQUILLA,25,108001003025,8001,2015-12-31,3101,1855930.31,2015-12-31,34000
BOYACA,GUATEQUE,20,115322000016,15322,2016-12-31,3979,1770847.3,2016-12-31,48000
BOGOTA,"BOGOTA, D.C.",35,111001013820,11001,2016-12-31,3979,3098982.77,2016-12-31,48000
RISARALDA,PEREIRA,24,166001000891,66001,2014-12-31,2344,2840715.15,2014-12-31,18300
SAN ANDRES Y PROVIDENCIA,SAN ANDRES,1,388001000681,88001,2015-12-31,3101,74237.21,2015-12-31,34000
NORTE DE SANTANDER,CUCUTA,11,354001000027,54001,2015-12-31,3101,816609.33,2015-12-31,34000
MAGDALENA,PUEBLOVIEJO,15,247570000051,47570,2014-12-31,2344,1775446.97,2014-12-31,18300
LA GUAJIRA,SAN JUAN DEL CESAR,16,144650000368,44650,2016-12-31,3979,1416677.84,2016-12-31,48000
META,VILLAVICENCIO,5,350001001087,50001,2015-12-31,3101,371186.06,2015-12-31,34000
MAGDALENA,ARACATACA,22,147053000488,47053,2014-12-31,2344,2603988.89,2014-12-31,18300
ANTIOQUIA,ITAGUI,4,105360000385,5360,2016-12-31,3979,354169.46,2016-12-31,48000
NORTE DE SANTANDER,LOS PATIOS,30,254874000568,54405,2015-12-31,3101,2227116.37,2015-12-31,34000
NORTE DE SANTANDER,OCA�A,23,254498000110,54498,2015-12-31,3101,1707455.89,2015-12-31,34000
CESAR,TAMALAMEQUE,14,120787000024,20787,2014-12-31,2344,1657083.84,2014-12-31,18300
BOLIVAR,SAN JUAN NEPOMUCENO,60,113657000018,13657,2016-12-31,3979,5312541.9,2016-12-31,48000
NARI�O,PASTO,17,152001000785,52001,2016-12-31,3979,1505220.2,2016-12-31,48000
VALLE DEL CAUCA,CALI,13,176001025946,76001,2015-12-31,3101,965083.76,2015-12-31,34000
CUNDINAMARCA,SOACHA,33,325754002057,25754,2016-12-31,3979,2921898.04,2016-12-31,48000
HUILA,SUAZA,4,341770000761,41770,2015-12-31,3101,296948.85,2015-12-31,34000
VALLE DEL CAUCA,BUENAVENTURA,15,276109005806,76109,2015-12-31,3101,1113558.18,2015-12-31,34000
BOYACA,TUNJA,8,115001000430,15001,2016-12-31,3979,708338.92,2016-12-31,48000
CALDAS,LA DORADA,15,217380000856,17380,2014-12-31,2344,1775446.97,2014-12-31,18300
BOYACA,NUEVO COLON,9,115494000131,15494,2016-12-31,3979,796881.28,2016-12-31,48000
BOLIVAR,MOMPOS,19,113468000015,13468,2015-12-31,3101,1410507.04,2015-12-31,34000
CAQUETA,ALBANIA,19,183029000619,18029,2016-12-31,3979,1682304.93,2016-12-31,48000
BOGOTA,"BOGOTA, D.C.",17,311001031461,11001,2015-12-31,3101,1262032.61,2015-12-31,34000
ATLANTICO,SOLEDAD,26,108758000091,8758,2014-12-31,2344,3077441.42,2014-12-31,18300
CALDAS,MANIZALES,18,217001001581,17001,2016-12-31,3979,1593762.57,2016-12-31,48000
BOLIVAR,CARTAGENA,17,113001028927,13001,2014-12-31,2344,2012173.23,2014-12-31,18300
SANTANDER,BARRANCABERMEJA,12,368081002875,68081,2016-12-31,3979,1062508.38,2016-12-31,48000
ANTIOQUIA,MEDELLIN,14,105001006718,5001,2014-12-31,2344,1657083.84,2014-12-31,18300
ATLANTICO,BARRANQUILLA,24,108001003454,8001,2014-12-31,2344,2840715.15,2014-12-31,18300
NORTE DE SANTANDER,CUCUTA,55,154001000036,54001,2015-12-31,3101,4083046.69,2015-12-31,34000
NARI�O,TANGUA,72,152788000019,52788,2014-12-31,2344,8522145.47,2014-12-31,18300
QUINDIO,MONTENEGRO,5,163470000470,63470,2015-12-31,3101,371186.06,2015-12-31,34000
ATLANTICO,BARRANQUILLA,70,308001078768,8001,2016-12-31,3979,6197965.55,2016-12-31,48000
NORTE DE SANTANDER,CUCUTA,11,154001000931,54001,2015-12-31,3101,816609.33,2015-12-31,34000
ATLANTICO,BARRANQUILLA,23,108001076880,8001,2015-12-31,3101,1707455.89,2015-12-31,34000
CUNDINAMARCA,CHIA,16,425175001051,25175,2015-12-31,3101,1187795.4,2015-12-31,34000
RISARALDA,PEREIRA,22,166001006059,66001,2014-12-31,2344,2603988.89,2014-12-31,18300
CORDOBA,LORICA,26,123417000288,23417,2015-12-31,3101,1930167.52,2015-12-31,34000
TOLIMA,ATACO,56,105045000601,73067,2016-12-31,3979,4958372.44,2016-12-31,48000
CALDAS,VILLAMARIA,22,117873000982,17873,2014-12-31,2344,2603988.89,2014-12-31,18300
META,VILLAVICENCIO,14,350001004531,50001,2015-12-31,3101,1039320.97,2015-12-31,34000
CALDAS,PACORA,10,117513000469,17513,2015-12-31,3101,742372.12,2015-12-31,34000
VALLE DEL CAUCA,CALI,27,176001003586,76001,2015-12-31,3101,2004404.74,2015-12-31,34000
CALDAS,MANIZALES,15,117001000653,17001,2016-12-31,3979,1328135.47,2016-12-31,48000
BOLIVAR,EL CARMEN DE BOLIVAR,26,113244000125,13244,2016-12-31,3979,2302101.49,2016-12-31,48000
HUILA,NEIVA,13,241001001920,41001,2015-12-31,3101,965083.76,2015-12-31,34000
BOYACA,CALDAS,21,115131000172,15131,2016-12-31,3979,1859389.66,2016-12-31,48000
NORTE DE SANTANDER,CUCUTA,27,154001011044,54001,2015-12-31,3101,2004404.74,2015-12-31,34000
NARI�O,PASTO,74,252001003380,52001,2016-12-31,3979,6552135.01,2016-12-31,48000
BOYACA,SOGAMOSO,82,115759000406,15759,2016-12-31,3979,7260473.93,2016-12-31,48000
CUNDINAMARCA,MOSQUERA,41,125473001036,25473,2016-12-31,3979,3630236.96,2016-12-31,48000
QUINDIO,ARMENIA,41,363001001812,63001,2016-12-31,3979,3630236.96,2016-12-31,48000
MAGDALENA,PLATO,23,247555000087,47555,2014-12-31,2344,2722352.02,2014-12-31,18300
SUCRE,COVE�AS,16,170820060116,70221,2016-12-31,3979,1416677.84,2016-12-31,48000
TOLIMA,IBAGUE,51,373001000617,73001,2015-12-31,3101,3786097.84,2015-12-31,34000
ATLANTICO,SOLEDAD,19,308758004206,8758,2016-12-31,3979,1682304.93,2016-12-31,48000
BOYACA,PUERTO BOYACA,25,115572000011,15572,2015-12-31,3101,1855930.31,2015-12-31,34000
CUNDINAMARCA,NIMAIMA,1,225489000450,25489,2014-12-31,2344,118363.13,2014-12-31,18300
RISARALDA,PEREIRA,68,166001000891,66001,2016-12-31,3979,6020880.82,2016-12-31,48000
META,VILLAVICENCIO,8,150001001860,50001,2016-12-31,3979,708338.92,2016-12-31,48000
MAGDALENA,SANTA MARTA,10,247001005745,47001,2015-12-31,3101,742372.12,2015-12-31,34000
CUNDINAMARCA,GIRARDOT,47,225307000204,25307,2014-12-31,2344,5563067.18,2014-12-31,18300
NARI�O,CUASPUD,2,252224000145,52224,2015-12-31,3101,148474.42,2015-12-31,34000
VALLE DEL CAUCA,PALMIRA,6,176520000471,76520,2015-12-31,3101,445423.27,2015-12-31,34000
BOGOTA,"BOGOTA, D.C.",108,111001015911,11001,2016-12-31,3979,9562575.42,2016-12-31,48000
ANTIOQUIA,BELLO,37,305088001848,5088,2015-12-31,3101,2746776.86,2015-12-31,34000
MAGDALENA,ZONA BANANERA,282,447189001279,47980,2018-12-31,5855,4106114.38,2018-12-31,265000
MAGDALENA,SANTA MARTA,535,147001007204,47001,2018-12-31,5855,7789968.77,2018-12-31,265000
NARI�O,PASTO,178,152001002711,52001,2018-12-31,5855,2591802.69,2018-12-31,265000
ATLANTICO,BARRANQUILLA,91,108001003611,8001,2018-12-31,5855,1325022.72,2018-12-31,265000
ANTIOQUIA,GRANADA,3,0,5313,2020-12-31,8046,54438.69,2020-12-31,64500
CHOCO,QUIBDO,40,127001001621,27001,2017-12-31,4780,582427.57,2017-12-31,160000
ATLANTICO,SOLEDAD,502,108758000066,8758,2018-12-31,5855,7309466.02,2018-12-31,265000
LA GUAJIRA,RIOHACHA,136,0,44001,2020-12-31,8046,2467887.0,2020-12-31,64500
TOLIMA,IBAGUE,32,173001010214,73001,2018-12-31,5855,465942.05,2018-12-31,265000
META,PUERTO CONCORDIA,494,250450000376,50450,2018-12-31,5855,7192980.51,2018-12-31,265000
SANTANDER,MOGOTES,5,0,68464,2020-12-31,8046,90731.15,2020-12-31,64500
RISARALDA,LA CELIA,118,0,66383,2020-12-31,8046,2141255.0,2020-12-31,64500
ATLANTICO,SOLEDAD,18,308758800266,8758,2018-12-31,5855,262092.4,2018-12-31,265000
CASANARE,MONTERREY,3,0,85162,2020-12-31,8046,54438.69,2020-12-31,64500
AMAZONAS,LETICIA,485,191001000012,91001,2018-12-31,5855,7061934.3,2018-12-31,265000
BOYACA,PAJARITO,183,0,15518,2020-12-31,8046,3320760.0,2020-12-31,64500
SANTANDER,JORDAN,2,0,68370,2020-12-31,8046,36292.46,2020-12-31,64500
BOGOTA,"BOGOTA, D.C.",95,311001041059,11001,2018-12-31,5855,1383265.48,2018-12-31,265000
CORDOBA,MONTERIA,134,223001005421,23001,2018-12-31,5855,1951132.36,2018-12-31,265000
ANTIOQUIA,PUERTO NARE,2,0,5585,2020-12-31,8046,36292.46,2020-12-31,64500
NARI�O,TANGUA,65,152788000019,52788,2016-12-31,3979,5755253.73,2016-12-31,48000
CAUCA,CALDONO,52,219137000328,19137,2016-12-31,3979,4604202.98,2016-12-31,48000
CALDAS,PACORA,7,117513000469,17513,2016-12-31,3979,619796.55,2016-12-31,48000
CUNDINAMARCA,VILLAPINZON,62,125873000403,25873,2016-12-31,3979,5489626.63,2016-12-31,48000
ANTIOQUIA,ENVIGADO,8,105266000461,5266,2016-12-31,3979,708338.92,2016-12-31,48000
HUILA,LA PLATA,13,141396000442,41396,2015-12-31,3101,965083.76,2015-12-31,34000
BOYACA,EL ESPINO,17,215248000208,15248,2015-12-31,3101,1262032.61,2015-12-31,34000
HUILA,SALADOBLANCO,27,241660000094,41660,2015-12-31,3101,2004404.74,2015-12-31,34000
RISARALDA,GUATICA,32,166318000030,66318,2016-12-31,3979,2833355.68,2016-12-31,48000
ARAUCA,ARAUCA,30,181001003202,81001,2015-12-31,3101,2227116.37,2015-12-31,34000
ATLANTICO,SOLEDAD,21,308758004303,8758,2015-12-31,3101,1558981.46,2015-12-31,34000
META,VILLAVICENCIO,15,150001004435,50001,2016-12-31,3979,1328135.47,2016-12-31,48000
SAN ANDRES Y PROVIDENCIA,SAN ANDRES,62,388001000843,88001,2015-12-31,3101,4602707.18,2015-12-31,34000
BOYACA,CHIQUINQUIRA,17,315176000857,15176,2016-12-31,3979,1505220.2,2016-12-31,48000
MAGDALENA,ARIGUANI,17,347058000469,47058,2016-12-31,3979,1505220.2,2016-12-31,48000
VALLE DEL CAUCA,CALI,26,376001043404,76001,2014-12-31,2344,3077441.42,2014-12-31,18300
ANTIOQUIA,APARTADO,10,305045000635,5045,2016-12-31,3979,885423.65,2016-12-31,48000
ATLANTICO,SOLEDAD,16,308758002858,8758,2015-12-31,3101,1187795.4,2015-12-31,34000
ANTIOQUIA,COPACABANA,17,105212000538,5212,2015-12-31,3101,1262032.61,2015-12-31,34000
CAUCA,PURACE,24,219585000291,19585,2014-12-31,2344,2840715.15,2014-12-31,18300
BOGOTA,"BOGOTA, D.C.",1,311001101116,11001,2016-12-31,3979,88542.36,2016-12-31,48000
BOYACA,DUITAMA,44,115238000931,15238,2016-12-31,3979,3895864.06,2016-12-31,48000
ANTIOQUIA,RIONEGRO,6,405615001499,5615,2014-12-31,2344,710178.78,2014-12-31,18300
BOGOTA,"BOGOTA, D.C.",10,111001011771,11001,2016-12-31,3979,885423.65,2016-12-31,48000
MAGDALENA,SANTA MARTA,19,147001007204,47001,2016-12-31,3979,1682304.93,2016-12-31,48000
NORTE DE SANTANDER,CUCUTA,47,154001007588,54001,2015-12-31,3101,3489148.99,2015-12-31,34000
PUTUMAYO,MOCOA,13,186001000248,86001,2015-12-31,3101,965083.76,2015-12-31,34000
CAQUETA,BELEN DE LOS ANDAQUIES,48,183094000171,18094,2014-12-31,2344,5681430.31,2014-12-31,18300
ATLANTICO,BARRANQUILLA,22,108001003408,8001,2016-12-31,3979,1947932.03,2016-12-31,48000
CUNDINAMARCA,ZIPAQUIRA,11,325899001415,25899,2015-12-31,3101,816609.33,2015-12-31,34000
META,CASTILLA LA NUEVA,19,150150000191,50150,2015-12-31,3101,1410507.04,2015-12-31,34000
ATLANTICO,MALAMBO,24,308433001120,8433,2015-12-31,3101,1781693.1,2015-12-31,34000
CAUCA,POPAYAN,8,219001001045,19001,2015-12-31,3101,593897.7,2015-12-31,34000
NARI�O,LA CRUZ,2,252378000067,52378,2015-12-31,3101,148474.42,2015-12-31,34000
NARI�O,PASTO,46,152001004209,52001,2015-12-31,3101,3414911.78,2015-12-31,34000
TOLIMA,IBAGUE,1,373001008286,73001,2015-12-31,3101,74237.21,2015-12-31,34000
CESAR,AGUACHICA,34,120011001047,20011,2016-12-31,3979,3010440.41,2016-12-31,48000
NORTE DE SANTANDER,CUCUTA,18,154001008959,54001,2016-12-31,3979,1593762.57,2016-12-31,48000
BOYACA,CHIVOR,21,115022000260,15236,2015-12-31,3101,1558981.46,2015-12-31,34000
META,ACACIAS,1,150006001965,50006,2015-12-31,3101,74237.21,2015-12-31,34000
BOYACA,SOGAMOSO,10,115759001887,15759,2016-12-31,3979,885423.65,2016-12-31,48000
CALDAS,MANIZALES,7,117001002176,17001,2015-12-31,3101,519660.48,2015-12-31,34000
CAUCA,PIENDAMO,26,119548000014,19548,2015-12-31,3101,1930167.52,2015-12-31,34000
ATLANTICO,BARANOA,24,108078000151,8078,2015-12-31,3101,1781693.1,2015-12-31,34000
BOGOTA,"BOGOTA, D.C.",77,111001009971,11001,2014-12-31,2344,9113961.13,2014-12-31,18300
SUCRE,SAN BENITO ABAD,21,170678000097,70678,2016-12-31,3979,1859389.66,2016-12-31,48000
VALLE DEL CAUCA,CALI,40,176001014138,76001,2016-12-31,3979,3541694.6,2016-12-31,48000
LA GUAJIRA,FONSECA,20,144279000392,44279,2016-12-31,3979,1770847.3,2016-12-31,48000
META,MESETAS,19,250330000054,50330,2016-12-31,3979,1682304.93,2016-12-31,48000
CHOCO,QUIBDO,1,127001004107,27001,2014-12-31,2344,118363.13,2014-12-31,18300
BOYACA,CALDAS,13,415131000141,15131,2016-12-31,3979,1151050.74,2016-12-31,48000
ATLANTICO,BARRANQUILLA,66,308001001986,8001,2014-12-31,2344,7811966.68,2014-12-31,18300
BOLIVAR,CARTAGENA,5,213001002809,13001,2016-12-31,3979,442711.82,2016-12-31,48000
CAUCA,POPAYAN,34,219001000880,19001,2016-12-31,3979,3010440.41,2016-12-31,48000
BOYACA,MONIQUIRA,77,115469000038,15469,2016-12-31,3979,6817762.11,2016-12-31,48000
CASANARE,NUNCHIA,1,0,85225,2020-12-31,8046,18146.23,2020-12-31,64500
CORDOBA,CERETE,31,123162000459,23162,2015-12-31,3101,2301353.59,2015-12-31,34000
LA GUAJIRA,SAN JUAN DEL CESAR,15,144650001020,44650,2015-12-31,3101,1113558.18,2015-12-31,34000
BOYACA,TUNJA,19,315001001893,15001,2016-12-31,3979,1682304.93,2016-12-31,48000
META,VILLAVICENCIO,31,350001007361,50001,2015-12-31,3101,2301353.59,2015-12-31,34000
CAQUETA,SAN VICENTE DEL CAGUAN,9,218753000203,18753,2016-12-31,3979,796881.28,2016-12-31,48000
CAQUETA,SAN JOSE DEL FRAGUA,2,218610000288,18610,2016-12-31,3979,177084.73,2016-12-31,48000
VALLE DEL CAUCA,GUADALAJARA DE BUGA,15,176111001104,76111,2014-12-31,2344,1775446.97,2014-12-31,18300
SANTANDER,BARRANCABERMEJA,16,168081000598,68081,2015-12-31,3101,1187795.4,2015-12-31,34000
CESAR,LA GLORIA,15,120383000012,20383,2014-12-31,2344,1775446.97,2014-12-31,18300
ATLANTICO,SOLEDAD,18,108758000040,8758,2015-12-31,3101,1336269.82,2015-12-31,34000
SAN ANDRES Y PROVIDENCIA,SAN ANDRES,14,188001000178,88001,2016-12-31,3979,1239593.11,2016-12-31,48000
NORTE DE SANTANDER,LOS PATIOS,79,154405000161,54405,2015-12-31,3101,5864739.79,2015-12-31,34000
CUNDINAMARCA,FACATATIVA,25,125269001124,25269,2014-12-31,2344,2959078.28,2014-12-31,18300
VALLE DEL CAUCA,CALI,4,376001020111,76001,2015-12-31,3101,296948.85,2015-12-31,34000
ATLANTICO,SOLEDAD,10,308758003013,8758,2014-12-31,2344,1183631.31,2014-12-31,18300
HUILA,NEIVA,20,341001003421,41001,2015-12-31,3101,1484744.25,2015-12-31,34000
VALLE DEL CAUCA,CALI,12,376001031473,76001,2014-12-31,2344,1420357.57,2014-12-31,18300
